contract_address,transaction_hash,log_index,block_number,event_type,minter,mintAmount,mintTokens
0xf0696e201d20b553792ac2578429b791625308a0,0x584233b6112651b8a47896a81335fa71141d37e79c58959a1d88d6484c158187,215,6895611,Mint,0x3bc677674df90a9e5d741f28f6ca303357d0e4ec,259831999556856427247,335844295256361363
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x8967ae226f2557fd0a33fc60c14ec846d26d32625420fefa0737233997eccef9,281,6895611,Mint,0x7c7f8db0908c190a4ce3dfd8f1a26d40fa461463,5000000000000000000,24731246236
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xc2082b9ccc11eef302e31727c6583d3590a1296e0ef4859caf2a726fa3b2b105,415,6895611,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,10006788559451418738,623794259646367148
0x238fa1a600afef749c68807633d89fce1d038b23,0x868c16b5ef32910ef0d521842e3cddcc03e47705404eae942924c9bc9c75d3cc,636,6895611,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,33057553745878626,249695471849477001594
0x9a1ba0013f887cd50a26108778b5228d56c0971a,0xc42cf15a26c336a4a84c7e018e2c1bfd2191dd413e53d813eb3fc4910dbce9e5,684,6895611,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,100000000000000000000,500000000000000000000000
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x019d61f094921f4879e54904c4d48a2a949158ce2230b15ec856503b0d0f8312,245,6895612,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,37382404447576968719859,184902689454894
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x019d61f094921f4879e54904c4d48a2a949158ce2230b15ec856503b0d0f8312,250,6895612,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,21681794579594641857518,107243559883838
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x019d61f094921f4879e54904c4d48a2a949158ce2230b15ec856503b0d0f8312,255,6895612,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,12575440856164892277360,62201264732626
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x019d61f094921f4879e54904c4d48a2a949158ce2230b15ec856503b0d0f8312,260,6895612,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,7293755696575637520868,36076733544923
0xecf30fbecfa642012f54212a3be92eef1e48edac,0xc9f57ac9d0e0ebd67930de797ac9eb9bd71a4faeab85d2237d9debb641cf854b,424,6895612,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1000000000000000000,4915370913244037322
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x4ea9d26bf9e68c79dbd2c6514acb1df725528df097f648b42498277fef29ff65,493,6895612,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,16720742960910305,23328259248530194
0x09ea4c6412943e121352a9d6bb95bf2bcc532547,0xe32d21f7938de2e2aa5654aed45fe4287fb1d4606a09283dd9f1f4f9d9512887,686,6895612,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,49780581775726990,52708309999999999
0x8e799cb0737525ceb8a6c6ad07f748535ff6377b,0x0cfe2c7bc3d63b21e2524ff939ad322c1a80d3bc1676690771b1bf8de2944b4a,740,6895612,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,52328544167361580726,124329155559152267
0x90b4320d89abc65b7129043000db6c1ecd7e24e6,0x06271d8503fa23a5892d5ec034541f7a332c1c15bf4381cae9d339f6b67becc4,756,6895612,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2494058465343214602,275487088101646175
0x168b273278f3a8d302de5e879aa30690b7e6c28f,0x2777aa615a902841c774ba646dde8678dee0c808cf8e00222a4510d6d0fbc7e4,786,6895612,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,79018753930000000000,2194567080171714772
0x1099c2e6ed6eba95099c205b599b409305783e43,0xaa9ae32b0740b830b3beb393e39dfa5b270c51478f7494a9ce599ce057618575,209,6895613,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,27273871583842714710,45718668629436404
0xa7a0b605343df36b748ff4b5f7578b3f2d0651ce,0x66b1fa4af0433a9f12ebfd8df27bf7b005debd8133e3a4a627193ff86c1cacb9,225,6895613,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1086000000000000000000,2555110438503689384
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x0b20746933bab449787863b92ebf391d16f40daafc04a8e6e8ecac272788ea7f,320,6895613,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,23239863196222086,32423507556648813
0x6e218ea042bef40a8baf706b00d0f0a7b4fce50a,0xd79a927cadbd4adbd478760e4da4e33904028b95e865d9b583a74d86b8562665,414,6895613,Mint,0xcde540d7eafe93ac5fe6233bee57e1270d3e330f,3500649999999999999999,4871583345819761178169
0x95c78222b3d6e262426483d42cfa53685a67ab9d,0x4587ddddd34300159bc0fbfcf4004facdec527d3eef426235ee6019e5ca221d7,718,6895613,Mint,0xa6c8a1cf8ebc3c312b44003a42d7ea72ddded5b6,30000000000000000000000,146396494175150
0xe482249cd295c0d1e9d2baaee71e66de21024c68,0x6ecdaa7384fc949a54f9f218f1cf7a976b601c1d170ef6c429b3a89d5a8c0895,817,6895613,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,17890490299792512542,106845297887601019
0x61010e6cba3b56ba47e9dfd56da682dacfe76131,0xba7fe666539e27dee9f99cc56262ebff6b0c8c930e323908cb5004ebd4f02781,232,6895614,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,456545813657070035251,103272843917307565
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x6a6afc2390d2cfc5bd1b706e51dc7438c2a283f5488b5cdb62eac0a684560666,428,6895614,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,5201228757650072,7256585351533426
0x13321acff4a27f3d2bca64b8beac6e5fdaaaf12c,0x9840494ed563f3056eb2eaa775687552c716d07dae55c312c9a1cefb2cfe7f00,472,6895614,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,123978127116549813522,326273339952506891
0x66fdb2eccfb58cf098eaa419e5efde841368e489,0x244db33ae68d0f94bca3c3522f264e5a1c2f772be1a07444364b3d588f12655b,497,6895614,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2999999999996596535158,3008522828670000000000
0xffd4b200d3c77a0b691b5562d804b3bd54294e6e,0xec9423c335f7a1fb20ae327445a250b77ae0683f13ba3eadc5e2c7a178639e89,553,6895614,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,443829200555801599143,2068486587188995434
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x316907d98b4acd2c7be9b4679c03c2e7514f220e8bcc2d958ea1910c85c9ca13,585,6895614,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,71951158832738301,100383679283628818
0x4d0228ebeb39f6d2f29ba528e2d15fc9121ead56,0xdeb1e6241ca0a895ae9762ad12318d44f028400db502113728c26de915a9604e,652,6895614,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,15146832937752777,64403764336733935
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x6487b06d2cfbf03f350accbaa1066733ce14cecce3fe091330a8a1534dab92f8,127,6895615,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,15246707447683741,21271649290840591
0x95c78222b3d6e262426483d42cfa53685a67ab9d,0x84f2f762babd97b9f60b60c9e19ba3ff7c1e407128113342fbdbc8a43ca36922,238,6895615,Mint,0x816b6b0ec36bc8ac7bb6e9f3ae8b5455ba654418,20020162500000000000,97696052956
0x74fa517715c4ec65ef01d55ad5335f90dce7cc87,0x3dc5f7d9ef9e60c2d5ada3ea397457800ad6df374c4821c1ebe2e7933389cc27,341,6895615,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,305660906922555339555,504040100557993251
0x61eb789d75a95caa3ff50ed7e47b96c132fec082,0x73f05f0b2583fc3d261c9c121cf8e190ed4cc43376f2e365fb59c9bd7241f3ff,455,6895615,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,700000000000000000,68301412003573434113
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xc60495dabb5bd1b935bd0dfcf980bbb099886fbc4d7f54eb46d51c7d1e82d213,673,6895615,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,109088284428453,152195989046804
0x87c182edb12f74d561519ab586205fe6cd75363a,0xab6c314218903a2a8bb886320a4d8faf8b42edaffb686b10bb78d041db951bf3,758,6895615,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,19832769017572199398,314388651804454635502
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x494836d78cc876d8abd3e54d722ed1e9c801d006c5c53ba3aae0de410f290ecf,185,6895616,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,36900800097129750,51482585180933433
0xafc3b27b5fe113fa2654be67c67fdda5a428f258,0x9b94c24f0b0481bb709d65846128a72edc0739b571228ee04110bf4693d4843f,530,6895616,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,4937410931043266460,30113998534328620333
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xf19b5dc1f5a98de08a0992b5ee313c482abd13ec79b47d0ab8a36ced6d426cf7,577,6895616,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,723625993804902235,45108946578844132
0x61eb789d75a95caa3ff50ed7e47b96c132fec082,0x94ea2f5ec527eb609e7842c6ef58a62a556bdde6665fe9fd10ec0c48ea1f17f4,114,6895617,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2337650929234737,228092670284214989
0x1f37d4226d23d09044b8005c127c0517bd7e94fd,0x3fd8984da562ab5937223f0016f6bbaae6e6bd0b3a642377c9fa0a3429cb56fd,316,6895617,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,12963000000000000000,191155823419359975
0x7b2ecab2ddf9fd8cecf2c0dca38d4b8382cc5591,0xedebe5761bc1365160e2cea23576621b7f7724ddee7503e003b3c300e21bbfcd,527,6895617,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,424460761711195,327501582322
0xd8e2f8b6db204c405543953ef6359912fe3a88d6,0x2ac4108181a0649138ec9dd0dc2bcb40599836aaa55a3ef41f69af6e95e39f18,144,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,70217520043835734769940,450000000000000000000
0xacf47cbeaab5c8a6ee99263cfe43995f89fb3206,0xbec7d372fb3e523291963e230f672a810d60bb6dfe9eea89d3b3268ebffbeef1,171,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,297869924283816816405,728707231155006288
0xe98585bbb2dc81854ff100a3d9d7b0f53e0dafed,0x97dea9d14f9ba64eafeb0d6c03bdaa299ace8972eba883c950452e82b1c16795,178,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,15509425820000000000000,799999999843976210
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x9e4f8ea9aa2009415a2c5102cca6673ddfc016ddc0082d42f6744bc75b08508e,246,6895618,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,3099394355374740,4324156037010498
0x5a5e68091a1b693f35e4021beb61074973fffdac,0xd4a0e7b12141fb935d7208c865af7086f1df618511d5ad07d97673fe34798dee,315,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,976626332914043067,438799675806045520426738
0x3578b1f9bce98d2f4d293b422d8850fdf48b1f21,0xd9969159c245d681cded27aacc024d7c054bc1edb535c62932e5d7dd7d06f506,395,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,775461348295169425,15081634234302693727
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xfd7e08abffd57aa8d49e43c5c9cadf49d3c898f8f1b31825ea01c0ae7a52639c,448,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,83014893934333422826,5174902094996840039
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0xf39df536bdc669b36a0d20c7b49248212ca71267c75f84f83eaf992e8d71869a,507,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,30064651792956700,16254195545701414674
0xc869a9943b702b03770b6a92d2b2d25cf3a3f571,0x0b3364d26587fb3716ee7ffd391ebb159858f2583a995d201466819a2a98007a,534,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,523384883157714087646,1834737438631982118
0x678edb8b268e73db57b7694c163e1dc296b6e219,0x9f846a21f585f7ae01e0871162a9ae788855e2c77ebb80fabb0f20fce929d930,715,6895618,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5160000000000000000000,2294993563958881376
0x61eb789d75a95caa3ff50ed7e47b96c132fec082,0x540e49eae2811e1904b11582caa6c7168c56612b8de60e5fa95a44b3124c80a7,404,6895619,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,10393993432861233,1014185951808091814
0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,0x55d05e23a7d031455fbd884e0afb6fa67d8fe98b8caf8cdb12f3091cc7beadd0,438,6895619,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,207507309962475561,942973960198810231
0x824eb9fadfb377394430d2744fa7c42916de3ece,0x7abb2f4c2597e642dcec6617d7d5e9bec0438d43f22231eb10f99f044da0e4ef,299,6895620,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,13263807331903118,208973552523003244
0xdde420cbb3794ebd8ffc3ac69f9c78e5d1411870,0x32b0e7541bf952f76fac676e844ebd3a85258b0a8cc59898e6d39dc4b8ce75e5,375,6895620,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,530716086003810902587,1718358405880867962
0x650b940a1033b8a1b1873f78730fcfc73ec11f1f,0x1d28dd14eb0d8213e5acb5ea5a67ba956e765fc422aaf2d039e116ffaa513bac,486,6895620,Mint,0x6e6d01207561fd28fcd9823b10c8274c33dfe2d8,144982242062966187287,721278774570
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0x4c25caff606e14572a4ddb837cf91524b1c09955c1c7dc54edcf0448a5118d87,510,6895620,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,7798292208453842034,4216075106770378157453
0xdd5bad8f8b360d76d12fda230f8baf42fe0022cf,0x132864cfcbd4ef0aa5ed06f49a981f2fb63734914de1b4f5217764de94d15bf6,599,6895620,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5118231958240389186,306713217057576160
0x014608e87af97a054c9a49f81e1473076d51d9a3,0x8f98d670ef896956f5eefd6d036492e446ba676590e1a60a0121833e6d324828,633,6895620,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,773449565481673815,11699817367146719970
0x0c5da0f07962dd0256c079248633f2b43cad6f62,0x615ab478a0717329aed49c5fefb7cd2ac4ab1ae77c39733a0dad2675a7ce4806,68,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,4986889615,328186190338386976
0x678edb8b268e73db57b7694c163e1dc296b6e219,0x7666ec4f459e313e353e3e68dc69d0efc064c8218295259ffd3baebf80a2d5cf,278,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2762490289511468084199,1228662293590644604
0xc09f3744fecbcbdf4cd73582094a4eb2f8f315c9,0x4d4f2f02ac52855187df381aa0fc00fa4e797033eba240902baff9fcbc643b45,301,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,254524431139101432385,129248633106882746372
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xde51f172997e542865ae7cdfb8e286ae21f86b16a38e3ecce26e2a4486949827,347,6895621,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,202385185881531870,282358148037425605
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x1463b8cc8e6a1d34aa81a07b608ce57628a9acc20d047c368690772bfb7caa5a,397,6895621,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,130479973463155080,182038641315703231
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xbd40cec991ef71cd22ef548fd586bd1303269ab1caa499e13d8eb2692d88ebb1,415,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9154604264421289931,570667230849838466
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xdc18f150263b026c7effc02f864fed735e6b0a414e432671f887feef38053819,481,6895621,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,5570638579181045,7771853902027329
0xa782bfd0eb90080e2a5ad5465a335446f0f8d889,0xee9f2e154ff126b28164033d4d4fb4a404d51fbdf09d7d7ce0a4bafd93c91324,541,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9276059186698926,1429505
0x824eb9fadfb377394430d2744fa7c42916de3ece,0x10dbcb78eec2024467d7be83b316b5456484fd664a84f61174f81de8a801c729,602,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,190976331451440615,3008839834446180780
0x7eb5d86fd78f3852a3e0e064f2842d45a3db6ea2,0x60e15ad2bedc27d975069dabdb902d0c12f2f1bae9641733cebaee94d14ec832,635,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,807423718494019822,5910601761198782799
0xce383277847f8217392eea98c5a8b4a7d27811b0,0xf901a57b1d3ec7813bc45f527856d0353b796a7cc995dde82a5c8e6d50ca96d2,669,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1046687601202929,82560727691993735
0x8e799cb0737525ceb8a6c6ad07f748535ff6377b,0x0eaf4cd0948f26d8bf14afb054d0ac1c60c8cb30735f095ad2299bdeff7ec254,694,6895621,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,26848000000000000000,63789070029853696
0xd0fda937c512083091ba6e6193e421e6f125043f,0x4036ad0db1235e3add7742d7e553898ae2135563adffd29d80c8efb4b14791c5,735,6895621,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,250000000000000000000,1383447311858951696
0x90b4320d89abc65b7129043000db6c1ecd7e24e6,0xe13f04909182a195627d678f13fd1efba68ed0220485d3125945b81eab591eec,86,6895622,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2494128483853366770,275538088186805789
0xc6b668548aa4a56792e8002a920d3159728121d5,0x4b84e2fa7fe9b4e9a6a386c2da7b2de43ffe92db4f0b2dfa72e6e3a4292ddfce,316,6895622,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2562936144111983967,8956565753809141
0xd02da76c813b9cd4516ed50442923e625f90228f,0x668d98c61fbb3da7e3f08ab3b02f45ba0fb0b23158ecf6c5546fb274d84fc279,428,6895622,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,12645313091737607072921,1282522594314816150
0x7efaef62fddcca950418312c6c91aef321375a00,0x713a5e3144d7424bba934acbfc9d989fc9dacb15e20b064e68644f951833de25,465,6895622,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,278139254979692530687,278432578860721147490
0xc69f2139a6ce6912703ac10e5e74ee26af1b4a7e,0x2b200601e893b873558d54fc259421151c94ad3d92b64d976f9971a4b1392263,495,6895622,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,430647834307537543031,3239214446680030678
0x9b9bad4c6513e0ff3fb77c739359d59601c7caff,0x36d1c6c91d0a954029cdfa58b062e05d5b56990c287d25e02e5898d286cb76bc,520,6895622,Mint,0xf4ee46ac2ba83121f79c778ed0d950fff11a18ed,99796487198452737,53974856176172705077
0x7efaef62fddcca950418312c6c91aef321375a00,0xdd87c739cce058fcfad58bfa18f248c215cde9a2cfb780dc9101d364e681f0e1,711,6895622,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,10359269842232278304,10370194662013535481
0xffd4b200d3c77a0b691b5562d804b3bd54294e6e,0x450ec24a93d9c986c5ec43062545076e1ecad2333fa990dd198998a8bc6b074b,98,6895623,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,643652575772812743978,2999273021761739748
0xdc9a574b9b341d4a98ce29005b614e1e27430e74,0xac5c0266bacc49692fef9dcb403d1836151bbb3074c295ca598bcb75e228a95f,251,6895623,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,56847561119154207,47051065969332940803
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0x38e1a091281ecf07b73e10679ff99ffdf577c7abaca14f60caf93b15a0eefc23,264,6895623,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,116013050728001523146,7231919436133647404
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0x595d52f60f0b54340a415f46838af83c0382783df6cdf2e5cf51dfc351a62ab6,307,6895623,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,6699898954638703440,3622139094758015606641
0x133ee93fe93320e1182923e1a640912ede17c90c,0xe5418a24dbdeda9523143a651271e44858dac7fada67fcc14b04b785beaff381,345,6895623,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,70175666989186789612,69057229197185141041
0xecd0aa12a453ae356aba41f62483edc35f2290ed,0x3e3f07db1b525898c0481039022ca991f8d95d7ed6cb44f0ba0a8a73ac965fed,115,6895624,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,3722168549264361156,16523311295372231544231
0x74fa517715c4ec65ef01d55ad5335f90dce7cc87,0xa972415a96ba6fd7373f0ab326d7be2773f253f2c8bceb6d3a3f67300b23c13d,143,6895624,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,60000000000000000000,98941033506591177
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x21f0eeb98b9bd33368e84c176cdf9b74fe2de4376580031a0c3542532f5e0c5c,249,6895624,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,54353783385519,75831461102514
0x2354ef4df11afacb85a5c7f98b624072eccddbb1,0xd419c45bc37c03c588924f78488b6ec55e2110568b42914033408fe46c81d26f,426,6895624,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,158009161623636407689,158160793931945670675
0x66fdb2eccfb58cf098eaa419e5efde841368e489,0xd6adccb9728f6a81b17ecc13c66c86aad4e8500ec946c8c3e045415c5367c7ef,465,6895624,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,111516049542293162607,111833703597072089283
0x05faf555522fa3f93959f86b41a3808666093210,0x52d0a5c7a5ab0819f676cdc92b9dae6a8239e7e34b0d7b56c06ca48051649884,504,6895624,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,410756677097548446903,413513551154636901899
0xeca88125a5adbe82614ffc12d0db554e2e2867c8,0xcace29f678e2088c25e3fe318ad898099a9e0668ce9aebbd0d87c66bebe2097c,633,6895624,Mint,0xc404757f0ef09f9c4dd1144dc8da296c91c09958,19996798217006738100581,98038693315613
0x124e171b871b3852579783a4e5835c2a71fa52d1,0x7be3ff00cf2f6c7ea68c7316f9611dda883da920cdf8068244655954d91a0abf,746,6895624,Mint,0xd4b5bf027d5ac9ab43c437959694b26c3a6f0c24,4000000000000000000,2125777526481889568530
0x200062b9e36cfa697cb49b74ea556706e67e5091,0x5985fe14856dedaf7ef904e18bab755bb8617e52c8401707716e65567355c8b2,132,6895625,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,7638728091625456569923,550390358480317414033
0x7eb5d86fd78f3852a3e0e064f2842d45a3db6ea2,0x71d4917b18b6d212c1e001d02df01c864d3fe39ded216d94243a552a0a3c2bac,260,6895625,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,23307529868135629,170618359481904570
0x95bafd7d57e5c1ab99a87797136a9dbc187c3a02,0x679f954ac90394dab8ab77cdb316e433f72d822a760a171c628ec61b2a9f4a61,311,6895625,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,25000000000000000,75131175748576379
0x37908620def1491dd591b5a2d16022a33cdda415,0x56fc29531de5b2096cd15232c2662a535edf8bb097c4c79b8a505ff29135c1c9,364,6895625,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,23521243226013718,92650142289499159
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0xbc73940a65038f7304a8e1e4af11204205442020709bd6039c1cf9aa2a49b7c7,389,6895625,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,185705050822509246,100399720553834490873
0x62ef589d47fbf278e5ea4e9a8e2b6c68eeed3305,0xb63ce61a16ec5d30891d7d01710e39311bb066d942ed1eeaab6b0baa714bb014,397,6895625,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1500000000000000000,1531284282455964627299
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0xdd91c66af2adb69c081158efb4f7bee50cdbd41e902f0198adb8934ca82d0d57,603,6895625,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2770747323447632546,1497980004953522659663
0x80fdd08ba743a894ad31a565f916b8d15e64ac76,0x9d0005d0c9e63ba116a9d2cb3f37abf78624c9ca845c9b9749b1e104a47c5a27,108,6895626,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,99896725311519633279,26793425109690746
0xb5f82ddb76a6a305c8b6062bb8d5eb90b4b04dd1,0x6e73daf3eaf647eb26f1753b462ad75f5c22ac5eb547ff189bf317561bf5edca,491,6895626,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,5830380664767449417148,21955086074992503
0x16afc4f2ad82986bbe2a4525601f8199ab9c832d,0xc3a4ea59f6718ab0d6f42b4fd02ad5e07703615abd718bc14b9315c4315a1c46,553,6895626,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,89193296538637647,18558995994042226292
0xf3bc6fc080ffcc30d93df48bfa2aa14b869554bb,0xb9e9cba4b677ee8d57a5238ac29eeb3bcfda9b68229f3c1f335b82f4931902f9,43,6895627,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1992744723722849533,13276430996395719982
0x1c0276642f2a7cbcf6624d511f34811cdc65212c,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,161,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,206061537026953717,3925534221443475575724
0xa13afe2df0fa0bb11f2aeaaaf98ac1d591e108d1,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,181,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,11171139592695692115,696908302223418454
0x82e8f9e7624fa038dff4a39960f5197a43fa76aa,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,201,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,787522717279101528,3574952558444921854
0x340192d37d95fb609874b1db6145ed26d1e47744,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,221,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,40684932760747503249,22025887697291963544545
0xe16699481cb5dc79ca491f8437182d73eb0dd09d,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,243,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,115531584886268611595864,41485683414252208750996
0xff44e10662e1cd4f7afe399144636c74b0d05d80,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,265,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,58225912719606383791631,1798000000000000000000
0xbcd49db9aa7d3e6c7f06acffabdc4e42b402bf82,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,287,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,3000000000000000000000,724051564780530672056436
